tanggal,komoditas,harga_sebenarnya,prediksi_random_forest,prediksi_xgboost,prediksi_lightgbm,error_random_forest,error_xgboost,error_lightgbm,batas_harga_HET,status_stabilitas,harga_kemarin,harga_3_hari_lalu,harga_7_hari_lalu,harga_14_hari_lalu,rata_rata_7_hari,rata_rata_14_hari,fluktuasi_7_hari,bulan,hari_dalam_minggu
2026-02-03,Gas Elpiji 3kg,20600,20243.72060791229,20205.047,20416.35781510067,356.2793920877084,394.953125,183.64218489933046,22622.21985294118,Aman,20600.0,20467.0,20500.0,20500.0,20718.0,20570.35714285714,346.7044851166518,2,1
2026-02-04,Gas Elpiji 3kg,20600,20357.319348635305,20205.047,20416.35781510067,242.68065136469522,394.953125,183.64218489933046,22622.21985294118,Aman,20600.0,21125.0,21300.0,20367.0,20618.0,20587.0,233.24665056545157,2,2
2026-02-05,Gas Elpiji 3kg,20600,20165.472219156596,20205.047,20416.35781510067,434.5277808434039,394.953125,183.64218489933046,22622.21985294118,Aman,20600.0,20600.0,20467.0,20367.0,20637.0,20603.64285714286,224.13537575909044,2,3
2026-02-06,Gas Elpiji 3kg,20600,20165.472219156596,20205.047,20416.35781510067,434.5277808434039,394.953125,183.64218489933046,22622.21985294118,Aman,20600.0,20600.0,20467.0,20367.0,20656.0,20620.285714285714,212.6664054334915,2,4
2026-02-07,Gas Elpiji 3kg,20467,20154.80555248993,20205.047,20416.35781510067,312.19444751007177,261.953125,50.64218489933046,22622.21985294118,Aman,20600.0,20600.0,20467.0,20458.0,20656.0,20620.928571428572,212.6664054334915,2,5
2026-02-08,Gas Elpiji 3kg,20583,20337.481363532264,20205.047,20416.35781510067,245.51863646773563,377.953125,166.64218489933046,22622.21985294118,Aman,20467.0,20600.0,21125.0,20400.0,20578.571428571428,20634.0,49.60462728033058,2,6
2026-02-09,Gas Elpiji 3kg,20600,20367.499575551617,20205.047,20416.35781510067,232.50042444838255,394.953125,183.64218489933046,22622.21985294118,Aman,20583.0,20600.0,20600.0,20500.0,20578.571428571428,20641.14285714286,49.60462728033058,2,0
2026-02-10,Gas Elpiji 3kg,20467,20342.111376793855,20205.047,20416.35781510067,124.88862320614498,261.953125,50.64218489933046,22622.21985294118,Aman,20600.0,20467.0,20600.0,20500.0,20559.571428571428,20638.785714285714,63.542261901983586,2,1
2026-02-11,Gas Elpiji 3kg,20600,20428.84775805965,20205.047,20416.35781510067,171.15224194035181,394.953125,183.64218489933046,22622.21985294118,Aman,20467.0,20583.0,20600.0,21300.0,20559.571428571428,20588.785714285714,63.542261901983586,2,2
2026-02-12,Gas Elpiji 3kg,20600,20305.107523250757,20205.047,20416.35781510067,294.89247674924263,394.953125,183.64218489933046,22622.21985294118,Aman,20600.0,20600.0,20600.0,20467.0,20559.571428571428,20598.285714285714,63.542261901983586,2,3
2026-02-13,Gas Elpiji 3kg,20600,20305.107523250757,20205.047,20416.35781510067,294.89247674924263,394.953125,183.64218489933046,22622.21985294118,Aman,20600.0,20467.0,20600.0,20467.0,20559.571428571428,20607.785714285714,63.542261901983586,2,4
2026-02-14,Gas Elpiji 3kg,20500,20261.517779661015,20205.047,20416.35781510067,238.48222033898492,294.953125,83.64218489933046,22622.21985294118,Aman,20600.0,20600.0,20467.0,20467.0,20564.285714285714,20610.14285714286,56.34629324015919,2,5
2026-02-15,Gas Elpiji 3kg,20500,20320.18580930579,20205.047,20416.35781510067,179.814190694211,294.953125,83.64218489933046,22622.21985294118,Aman,20500.0,20600.0,20583.0,21125.0,20552.428571428572,20565.5,60.34306682864833,2,6
2026-02-16,Gas Elpiji 3kg,20467,20120.318710073254,20205.047,20416.35781510067,346.6812899267461,261.953125,50.64218489933046,22622.21985294118,Aman,20500.0,20600.0,20600.0,20600.0,20533.428571428572,20556.0,63.71252399871074,2,0
2026-02-17,Gas Elpiji 3kg,20500,20398.816273097244,20205.047,20416.35781510067,101.18372690275646,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20500.0,20467.0,20600.0,20538.14285714286,20548.85714285714,59.026628373502284,2,1
2026-02-18,Gas Elpiji 3kg,20667,20435.006749287717,20205.047,20416.35781510067,231.99325071228304,461.953125,250.64218489933046,22622.21985294118,Aman,20500.0,20500.0,20600.0,20600.0,20547.714285714286,20553.64285714286,74.20852216494877,2,2
2026-02-19,Gas Elpiji 3kg,20667,20334.128634508103,20205.047,20416.35781510067,332.87136549189745,461.953125,250.64218489933046,22622.21985294118,Aman,20667.0,20467.0,20600.0,20600.0,20557.285714285714,20558.428571428572,85.53306239055082,2,3
2026-02-20,Gas Elpiji 3kg,20467,20334.128634508103,20205.047,20416.35781510067,132.87136549189745,261.953125,50.64218489933046,22622.21985294118,Aman,20667.0,20500.0,20600.0,20600.0,20538.285714285714,20548.928571428572,89.15849984852164,2,4
2026-02-21,Gas Elpiji 3kg,20467,20116.649608109827,20205.047,20416.35781510067,350.35039189017334,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20667.0,20500.0,20467.0,20533.571428571428,20548.928571428572,92.33608385107648,2,5
2026-02-22,Gas Elpiji 3kg,20625,20388.31803167424,20205.047,20416.35781510067,236.68196832575995,419.953125,208.64218489933046,22622.21985294118,Aman,20467.0,20667.0,20500.0,20583.0,20551.428571428572,20551.928571428572,96.74340139919997,2,6
2026-02-23,Gas Elpiji 3kg,20467,20397.272054652665,20205.047,20416.35781510067,69.72794534733475,261.953125,50.64218489933046,22622.21985294118,Aman,20625.0,20467.0,20467.0,20600.0,20551.428571428572,20542.428571428572,96.74340139919997,2,0
2026-02-24,Gas Elpiji 3kg,20600,20441.837384354585,20205.047,20416.35781510067,158.16261564541492,394.953125,183.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20500.0,20467.0,20565.714285714286,20551.928571428572,95.25529606574516,2,1
2026-02-25,Gas Elpiji 3kg,20875,20450.06323191128,20205.047,20416.35781510067,424.93676808871896,669.953125,458.64218489933046,22622.21985294118,Aman,20600.0,20625.0,20667.0,20600.0,20595.428571428572,20571.571428571428,149.25353948104907,2,2
2026-02-26,Gas Elpiji 3kg,20667,20355.003981220452,20205.047,20416.35781510067,311.99601877954774,461.953125,250.64218489933046,22622.21985294118,Aman,20875.0,20467.0,20667.0,20600.0,20595.428571428572,20576.35714285714,149.25353948104907,2,3
2026-02-27,Gas Elpiji 3kg,20700,20278.958983971927,20205.047,20416.35781510067,421.0410160280735,494.953125,283.64218489933046,22622.21985294118,Aman,20667.0,20600.0,20467.0,20600.0,20628.714285714286,20583.5,141.62475570525885,2,4
2026-02-28,Gas Elpiji 3kg,20467,20268.29231730526,20205.047,20416.35781510067,198.70768269474138,261.953125,50.64218489933046,22622.21985294118,Aman,20700.0,20875.0,20467.0,20500.0,20628.714285714286,20581.14285714286,141.62475570525885,2,5
2026-03-01,Gas Elpiji 3kg,20500,20336.11267685278,20205.047,20416.35781510067,163.88732314722074,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20667.0,20625.0,20500.0,20610.85714285714,20581.14285714286,149.81480631258918,3,6
2026-03-02,Gas Elpiji 3kg,20750,20505.752732145138,20205.047,20416.35781510067,244.247267854862,544.953125,333.64218489933046,22622.21985294118,Aman,20500.0,20700.0,20467.0,20467.0,20651.285714285714,20601.35714285714,142.53153368725629,3,0
2026-03-03,Gas Elpiji 3kg,21000,20271.6023283424,20205.047,20416.35781510067,728.3976716575999,794.953125,583.6421848993305,22622.21985294118,Aman,20750.0,20467.0,20600.0,20500.0,20708.428571428572,20637.071428571428,190.61554426197895,3,1
2026-03-04,Gas Elpiji 3kg,20750,20197.26255047321,20205.047,20416.35781510067,552.7374495267904,544.953125,333.64218489933046,22622.21985294118,Aman,21000.0,20500.0,20875.0,20667.0,20690.571428571428,20643.0,177.8368701393407,3,2
2026-03-05,Gas Elpiji 3kg,20600,20157.887615466694,20205.047,20416.35781510067,442.1123845333059,394.953125,183.64218489933046,22622.21985294118,Aman,20750.0,20750.0,20667.0,20667.0,20681.0,20638.214285714286,181.0902169270079,3,3
2026-03-06,Gas Elpiji 3kg,20500,20224.80555248993,20205.047,20416.35781510067,275.19444751007177,294.953125,83.64218489933046,22622.21985294118,Aman,20600.0,21000.0,20700.0,20467.0,20652.428571428572,20640.571428571428,192.98001376901482,3,4
2026-03-07,Gas Elpiji 3kg,20583,20281.579314790004,20205.047,20416.35781510067,301.420685209996,377.953125,166.64218489933046,22622.21985294118,Aman,20500.0,20750.0,20467.0,20467.0,20669.0,20648.85714285714,178.8677351191949,3,5
2026-03-08,Gas Elpiji 3kg,20600,20354.080431611124,20205.047,20416.35781510067,245.91956838887563,394.953125,183.64218489933046,22622.21985294118,Aman,20583.0,20600.0,20500.0,20625.0,20683.285714285714,20647.071428571428,166.70004427686553,3,6
2026-03-09,Gas Elpiji 3kg,20467,20341.839380676058,20205.047,20416.35781510067,125.16061932394223,261.953125,50.64218489933046,22622.21985294118,Aman,20600.0,20500.0,20750.0,20467.0,20642.85714285714,20647.071428571428,181.4850118434373,3,0
2026-03-10,Gas Elpiji 3kg,20467,20392.65728186917,20205.047,20416.35781510067,74.34271813082887,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20583.0,21000.0,20600.0,20566.714285714286,20637.571428571428,100.34227139432384,3,1
2026-03-11,Gas Elpiji 3kg,20467,20099.15247246837,20205.047,20416.35781510067,367.8475275316305,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20600.0,20750.0,20875.0,20526.285714285714,20608.428571428572,64.96079403689671,3,2
2026-03-12,Gas Elpiji 3kg,20500,20166.791895545295,20205.047,20416.35781510067,333.2081044547049,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20600.0,20667.0,20512.0,20596.5,56.49188732315621,3,3
2026-03-13,Gas Elpiji 3kg,20467,20144.961830185817,20205.047,20416.35781510067,322.03816981418277,261.953125,50.64218489933046,22622.21985294118,Aman,20500.0,20467.0,20500.0,20700.0,20507.285714285714,20579.85714285714,58.982241072236626,3,4
2026-03-14,Gas Elpiji 3kg,20778,20095.18405240804,20205.047,20416.35781510067,682.8159475919601,572.953125,361.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20583.0,20467.0,20535.14285714286,20602.071428571428,117.61154786191588,3,5
2026-03-15,Gas Elpiji 3kg,20467,20155.31592053991,20205.047,20416.35781510067,311.6840794600903,261.953125,50.64218489933046,22622.21985294118,Aman,20778.0,20500.0,20600.0,20500.0,20516.14285714286,20599.714285714286,116.12124205821176,3,6
2026-03-16,Gas Elpiji 3kg,20467,20166.98537673992,20205.047,20416.35781510067,300.0146232600782,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20750.0,20516.14285714286,20579.5,116.12124205821176,3,0
2026-03-17,Gas Elpiji 3kg,19450,20006.219185279646,20205.047,20416.35781510067,556.2191852796459,755.046875,966.3578151006695,22622.21985294118,Aman,20467.0,20778.0,20467.0,21000.0,20370.85714285714,20468.785714285714,421.78091808086504,3,1
2026-03-18,Gas Elpiji 3kg,21467,20151.97813036311,20205.047,20416.35781510067,1315.0218696368902,1261.953125,1050.6421848993305,22622.21985294118,Aman,19450.0,20467.0,20467.0,20750.0,20513.714285714286,20520.0,593.9729831919158,3,2
2026-03-19,Gas Elpiji 3kg,20500,20157.157544617763,20205.047,20416.35781510067,342.84245538223695,294.953125,83.64218489933046,22622.21985294118,Aman,21467.0,20467.0,20500.0,20600.0,20513.714285714286,20512.85714285714,593.9729831919158,3,3
2026-03-20,Gas Elpiji 3kg,20500,20173.98294144316,20205.047,20416.35781510067,326.0170585568412,294.953125,83.64218489933046,22622.21985294118,Aman,20500.0,19450.0,20467.0,20500.0,20518.428571428572,20512.85714285714,593.67130556194,3,4
2026-03-21,Gas Elpiji 3kg,21000,20311.360766716978,20205.047,20416.35781510067,688.6392332830219,794.953125,583.6421848993305,22622.21985294118,Aman,20500.0,21467.0,20778.0,20583.0,20550.14285714286,20542.64285714286,615.3815695895323,3,5
2026-03-22,Gas Elpiji 3kg,21000,20306.138471151415,20205.047,20416.35781510067,693.8615288485853,794.953125,583.6421848993305,22622.21985294118,Aman,21000.0,20500.0,20467.0,20600.0,20626.285714285714,20571.214285714286,636.0085728682493,3,6
2026-03-23,Gas Elpiji 3kg,20667,20385.897574062823,20205.047,20416.35781510067,281.10242593717703,461.953125,250.64218489933046,22622.21985294118,Aman,21000.0,20500.0,20467.0,20467.0,20654.85714285714,20585.5,632.140920093887,3,0
2026-03-24,Gas Elpiji 3kg,20750,20527.474357696647,20205.047,20416.35781510067,222.52564230335338,544.953125,333.64218489933046,22622.21985294118,Aman,20667.0,21000.0,19450.0,20467.0,20840.571428571428,20605.714285714286,344.85642285008885,3,1
2026-03-25,Gas Elpiji 3kg,20467,20359.568334039806,20205.047,20416.35781510067,107.43166596019364,261.953125,50.64218489933046,22622.21985294118,Aman,20750.0,21000.0,21467.0,20467.0,20697.714285714286,20605.714285714286,230.15988231786972,3,2
2026-03-26,Gas Elpiji 3kg,20600,20367.89736885874,20205.047,20416.35781510067,232.10263114126064,394.953125,183.64218489933046,22622.21985294118,Aman,20467.0,20667.0,20500.0,20500.0,20712.0,20612.85714285714,218.65879050857095,3,3
2026-03-27,Gas Elpiji 3kg,20467,20200.134393522676,20205.047,20416.35781510067,266.86560647732404,261.953125,50.64218489933046,22622.21985294118,Aman,20600.0,20750.0,20500.0,20467.0,20707.285714285714,20612.85714285714,224.27491633092285,3,4
2026-03-28,Gas Elpiji 3kg,20750,20291.648306164305,20205.047,20416.35781510067,458.3516938356952,544.953125,333.64218489933046,22622.21985294118,Aman,20467.0,20467.0,21000.0,20778.0,20671.571428571428,20610.85714285714,186.64123976483896,3,5
2026-03-29,Gas Elpiji 3kg,21000,20354.77583378877,20205.047,20416.35781510067,645.2241662112283,794.953125,583.6421848993305,22622.21985294118,Aman,20750.0,20600.0,21000.0,20467.0,20671.571428571428,20648.928571428572,186.64123976483896,3,6
2026-03-30,Gas Elpiji 3kg,20467,20404.534936700184,20205.047,20416.35781510067,62.46506329981639,261.953125,50.64218489933046,22622.21985294118,Aman,21000.0,20467.0,20667.0,20467.0,20643.0,20648.928571428572,202.1237244857799,3,0
2026-03-31,Gas Elpiji 3kg,20467,20418.580177460695,20205.047,20416.35781510067,48.41982253930473,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20750.0,20750.0,19450.0,20602.571428571428,20721.571428571428,205.4303265042002,3,1
2026-04-01,Gas Elpiji 3kg,20467,20508.05553716016,20205.047,20416.35781510067,41.055537160158565,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,21000.0,20467.0,21467.0,20602.571428571428,20650.14285714286,205.4303265042002,4,2
2026-04-02,Gas Elpiji 3kg,20467,20389.586826696548,20205.047,20416.35781510067,77.41317330345191,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20600.0,20500.0,20583.571428571428,20647.785714285714,211.76075898905887,4,3
2026-04-03,Gas Elpiji 3kg,20467,20367.75676133707,20205.047,20416.35781510067,99.2432386629298,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20500.0,20583.571428571428,20645.428571428572,211.76075898905887,4,4
2026-04-04,Gas Elpiji 3kg,20583,20299.32352137442,20205.047,20416.35781510067,283.6764786255808,377.953125,166.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20750.0,21000.0,20559.714285714286,20615.64285714286,198.90258443580177,4,5
2026-04-05,Gas Elpiji 3kg,20467,19960.978672573274,20205.047,20416.35781510067,506.0213274267262,261.953125,50.64218489933046,22622.21985294118,Aman,20583.0,20467.0,21000.0,21000.0,20483.571428571428,20577.571428571428,43.84387886910916,4,6
2026-04-06,Gas Elpiji 3kg,20467,19997.5905218322,20205.047,20416.35781510067,469.40947816779953,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20667.0,20483.571428571428,20563.285714285714,43.84387886910916,4,0
2026-04-07,Gas Elpiji 3kg,20467,19925.53565640777,20205.047,20416.35781510067,541.4643435922299,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20583.0,20467.0,20750.0,20483.571428571428,20543.071428571428,43.84387886910916,4,1
2026-04-08,Gas Elpiji 3kg,20600,20145.819139135037,20205.047,20416.35781510067,454.1808608649626,394.953125,183.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20467.0,20502.571428571428,20552.571428571428,60.94767466952572,4,2
2026-04-09,Gas Elpiji 3kg,20467,20107.977442132353,20205.047,20416.35781510067,359.02255786764727,261.953125,50.64218489933046,22622.21985294118,Aman,20600.0,20467.0,20467.0,20600.0,20502.571428571428,20543.071428571428,60.94767466952572,4,3
2026-04-10,Gas Elpiji 3kg,20467,20124.80283895775,20205.047,20416.35781510067,342.19716104225154,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20467.0,20502.571428571428,20543.071428571428,60.94767466952572,4,4
2026-04-11,Gas Elpiji 3kg,20467,19854.180137774736,20205.047,20416.35781510067,612.8198622252639,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20600.0,20583.0,20750.0,20486.0,20522.85714285714,50.26927491026137,4,5
2026-04-12,Gas Elpiji 3kg,20520,20004.35201875236,20205.047,20416.35781510067,515.6479812476391,314.953125,103.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,21000.0,20493.571428571428,20488.571428571428,50.91776750430461,4,6
2026-04-13,Gas Elpiji 3kg,20467,19954.71309849445,20205.047,20416.35781510067,512.2869015055512,261.953125,50.64218489933046,22622.21985294118,Aman,20520.0,20467.0,20467.0,20467.0,20493.571428571428,20488.571428571428,50.91776750430461,4,0
2026-04-14,Gas Elpiji 3kg,20467,19992.361314302507,20205.047,20416.35781510067,474.6386856974932,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20467.0,20493.571428571428,20488.571428571428,50.91776750430461,4,1
2026-04-15,Gas Elpiji 3kg,20467,19966.65863068669,20205.047,20416.35781510067,500.3413693133116,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20520.0,20600.0,20467.0,20474.571428571428,20488.571428571428,20.032117069575747,4,2
2026-04-16,Gas Elpiji 3kg,20467,19993.175079484692,20205.047,20416.35781510067,473.8249205153079,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20467.0,20474.571428571428,20488.571428571428,20.032117069575747,4,3
2026-04-17,Gas Elpiji 3kg,20467,19963.172531572873,20205.047,20416.35781510067,503.8274684271273,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20467.0,20474.571428571428,20488.571428571428,20.032117069575747,4,4
2026-04-18,Gas Elpiji 3kg,20467,19952.50586490621,20205.047,20416.35781510067,514.4941350937916,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20583.0,20474.571428571428,20480.285714285714,20.032117069575747,4,5
2026-04-19,Gas Elpiji 3kg,20467,19956.758602941645,20205.047,20416.35781510067,510.2413970583548,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20520.0,20467.0,20467.0,20480.285714285714,0.0,4,6
2026-04-20,Gas Elpiji 3kg,20500,19991.27521410534,20205.047,20416.35781510067,508.7247858946612,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20467.0,20471.714285714286,20482.64285714286,12.472827609444167,4,0
2026-04-21,Gas Elpiji 3kg,20550,19990.267967728527,20205.047,20416.35781510067,559.7320322714731,344.953125,133.64218489933046,22622.21985294118,Aman,20500.0,20467.0,20467.0,20467.0,20483.571428571428,20488.571428571428,31.769257377047985,4,1
2026-04-22,Gas Elpiji 3kg,20467,19951.612505543653,20205.047,20416.35781510067,515.3874944563468,261.953125,50.64218489933046,22622.21985294118,Aman,20550.0,20467.0,20467.0,20600.0,20483.571428571428,20479.071428571428,31.76925737704799,4,2
2026-04-23,Gas Elpiji 3kg,20500,19991.081732910712,20205.047,20416.35781510067,508.91826708928784,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20500.0,20467.0,20467.0,20488.285714285714,20481.428571428572,31.345995415280804,4,3
2026-04-24,Gas Elpiji 3kg,20467,19928.412518332225,20205.047,20416.35781510067,538.5874816677751,261.953125,50.64218489933046,22622.21985294118,Aman,20500.0,20550.0,20467.0,20467.0,20488.285714285714,20481.428571428572,31.345995415280804,4,4
2026-04-25,Gas Elpiji 3kg,20500,19964.412518332225,20205.047,20416.35781510067,535.5874816677751,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20467.0,20467.0,20467.0,20493.0,20483.785714285714,30.066592756801484,4,5
2026-04-26,Gas Elpiji 3kg,20583,20201.162428622647,20205.047,20416.35781510067,381.837571377353,377.953125,166.64218489933046,22622.21985294118,Aman,20500.0,20500.0,20467.0,20520.0,20509.571428571428,20488.285714285714,42.67261863250992,4,6
2026-04-27,Gas Elpiji 3kg,20467,20157.35102581239,20205.047,20416.35781510067,309.6489741876103,261.953125,50.64218489933046,22622.21985294118,Aman,20583.0,20467.0,20500.0,20467.0,20504.85714285714,20488.285714285714,45.6268509083504,4,0
2026-04-28,Gas Elpiji 3kg,20467,20011.231950779376,20205.047,20416.35781510067,455.76804922062365,261.953125,50.64218489933046,22622.21985294118,Aman,20467.0,20500.0,20550.0,20467.0,20493.0,20488.285714285714,42.62628297193473,4,1
2026-04-29,Gas Elpiji 3kg,20500,19943.60130106186,20205.047,20416.35781510067,556.398698938141,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20583.0,20467.0,20467.0,20497.714285714286,20490.64285714286,41.06788804619554,4,2
2026-04-30,Gas Elpiji 3kg,20583,20195.813006802637,20205.047,20416.35781510067,387.18699319736334,377.953125,166.64218489933046,22622.21985294118,Aman,20500.0,20467.0,20500.0,20467.0,20509.571428571428,20498.928571428572,52.28721049124478,4,3
2026-05-01,Gas Elpiji 3kg,20467,20011.410682095004,20205.047,20416.35781510067,455.5893179049963,261.953125,50.64218489933046,22622.21985294118,Aman,20583.0,20467.0,20467.0,20467.0,20509.571428571428,20498.928571428572,52.28721049124478,5,4
2026-05-02,Gas Elpiji 3kg,20500,20017.56941225373,20205.047,20416.35781510067,482.43058774626843,294.953125,83.64218489933046,22622.21985294118,Aman,20467.0,20500.0,20500.0,20467.0,20509.571428571428,20501.285714285714,52.28721049124478,5,5
2026-05-03,Gas Elpiji 3kg,20500,19910.681753805766,20205.047,20416.35781510067,589.3182461942342,294.953125,83.64218489933046,22622.21985294118,Aman,20500.0,20583.0,20583.0,20467.0,20497.714285714286,20503.64285714286,41.06788804619554,5,6
2026-05-04,Gas Elpiji 3kg,20500,20055.985115670577,20205.047,20416.35781510067,444.0148843294228,294.953125,83.64218489933046,22622.21985294118,Aman,20500.0,20467.0,20467.0,20500.0,20502.428571428572,20503.64285714286,38.785122331753996,5,0
2026-05-05,Gas Elpiji 3kg,20533,20030.596916912815,20205.047,20416.35781510067,502.4030830871852,327.953125,116.64218489933046,22622.21985294118,Aman,20500.0,20500.0,20467.0,20550.0,20511.85714285714,20502.428571428572,36.70344475858127,5,1
2026-05-06,Gas Elpiji 3kg,20533,19991.941454727945,20205.047,20416.35781510067,541.0585452720552,327.953125,116.64218489933046,22622.21985294118,Aman,20533.0,20500.0,20500.0,20467.0,20516.571428571428,20507.14285714286,37.04437493451684,5,2
2026-05-07,Gas Elpiji 3kg,20625,19992.75521991013,20205.047,20416.35781510067,632.2447800898699,419.953125,208.64218489933046,22622.21985294118,Aman,20533.0,20500.0,20583.0,20500.0,20522.571428571428,20516.071428571428,50.53994177172169,5,3
2026-05-08,Gas Elpiji 3kg,20667,20072.49657054747,20205.047,20416.35781510067,594.5034294525285,461.953125,250.64218489933046,22622.21985294118,Aman,20625.0,20533.0,20467.0,20467.0,20551.14285714286,20530.35714285714,67.55597326523167,5,4
2026-05-09,Gas Elpiji 3kg,20625,20088.24016029106,20205.047,20416.35781510067,536.7598397089387,419.953125,208.64218489933046,22622.21985294118,Aman,20667.0,20533.0,20500.0,20500.0,20569.0,20539.285714285714,68.30080526613969,5,5
2026-05-10,Gas Elpiji 3kg,20833,20103.839740524116,20205.047,20416.35781510067,729.1602594758842,627.953125,416.64218489933046,22622.21985294118,Aman,20625.0,20625.0,20500.0,20583.0,20616.571428571428,20557.14285714286,113.34586765422415,5,6
2026-05-11,Gas Elpiji 3kg,20667,20221.495249355186,20205.047,20416.35781510067,445.5047506448136,461.953125,250.64218489933046,22622.21985294118,Aman,20833.0,20667.0,20500.0,20467.0,20640.428571428572,20571.428571428572,101.69702903373782,5,0
2026-05-12,Gas Elpiji 3kg,21467,20220.651280954276,20205.047,20416.35781510067,1246.3487190457236,1261.953125,1050.6421848993305,22622.21985294118,Aman,20667.0,20625.0,20533.0,20467.0,20773.85714285714,20642.85714285714,318.61964187802164,5,1
2026-05-13,Gas Elpiji 3kg,20533,20220.651280954276,20205.047,20416.35781510067,312.34871904572356,327.953125,116.64218489933046,22622.21985294118,Aman,21467.0,20833.0,20533.0,20500.0,20773.85714285714,20645.214285714286,318.61964187802164,5,2
2026-05-14,Gas Elpiji 3kg,20500,20181.27634594776,20205.047,20416.35781510067,318.723654052239,294.953125,83.64218489933046,22622.21985294118,Aman,20533.0,20667.0,20625.0,20583.0,20756.0,20639.285714285714,331.59161629933067,5,3
2026-05-15,Gas Elpiji 3kg,20500,20204.291458035965,20205.047,20416.35781510067,295.70854196403525,294.953125,83.64218489933046,22622.21985294118,Aman,20500.0,21467.0,20667.0,20467.0,20732.14285714286,20641.64285714286,344.8064329308237,5,4
2026-05-16,Gas Elpiji 3kg,20667,20240.291458035965,20205.047,20416.35781510067,426.70854196403525,461.953125,250.64218489933046,22622.21985294118,Aman,20500.0,20533.0,20625.0,20500.0,20738.14285714286,20653.571428571428,342.9919477050134,5,5
2026-05-17,Gas Elpiji 3kg,20500,20397.278685901714,20205.047,20416.35781510067,102.7213140982858,294.953125,83.64218489933046,22622.21985294118,Aman,20667.0,20500.0,20833.0,20500.0,20690.571428571428,20653.571428571428,350.65028026171797,5,6
2026-05-18,Gas Elpiji 3kg,20500,20233.994966927043,20205.047,20416.35781510067,266.0050330729573,294.953125,83.64218489933046,22622.21985294118,Aman,20500.0,20500.0,20667.0,20500.0,20666.714285714286,20653.571428571428,358.12275096942267,5,0
2026-05-19,Gas Elpiji 3kg,20533,20070.56489818611,20205.047,20416.35781510067,462.4351018138914,327.953125,116.64218489933046,22622.21985294118,Aman,20500.0,20667.0,21467.0,20533.0,20533.285714285714,20653.571428571428,60.98009042773035,5,1
2026-05-20,Gas Elpiji 3kg,20533,20026.83584292764,20205.047,20416.35781510067,506.16415707235865,327.953125,116.64218489933046,22622.21985294118,Aman,20533.0,20500.0,20533.0,20533.0,20533.285714285714,20653.571428571428,60.98009042773035,5,2
2026-05-21,Gas Elpiji 3kg,20533,20201.697621077088,20205.047,20416.35781510067,331.3023789229119,327.953125,116.64218489933046,22622.21985294118,Aman,20533.0,20500.0,20500.0,20625.0,20538.0,20647.0,59.228371579866305,5,3
2026-05-22,Gas Elpiji 3kg,20533,20185.983335362802,20205.047,20416.35781510067,347.0166646371981,327.953125,116.64218489933046,22622.21985294118,Aman,20533.0,20533.0,20500.0,20667.0,20542.714285714286,20637.428571428572,56.96991687350531,5,4
2026-05-23,Gas Elpiji 3kg,20533,19984.60198906221,20205.047,20416.35781510067,548.3980109377917,327.953125,116.64218489933046,22622.21985294118,Aman,20533.0,20533.0,20667.0,20625.0,20523.571428571428,20630.85714285714,16.102351203734376,5,5
2026-05-24,Gas Elpiji 3kg,20667,20213.16282254229,20205.047,20416.35781510067,453.8371774577099,461.953125,250.64218489933046,22622.21985294118,Aman,20533.0,20533.0,20500.0,20833.0,20547.428571428572,20619.0,54.14134939478685,5,6
